Time - Plot 0	Amplitude - Plot 0	Time - Plot 1	table - Plot 1	
0.517188	-42.931	0.517188	-42.931	
0.51875	-56.1553	0.51875	-56.1553	
0.520313	-34.6898	0.520313	-34.6898	
0.521875	-43.3143	0.521875	-43.3143	
0.523437	-57.6885	0.523437	-57.6885	
0.525	-73.9793	0.525	-73.9793	
0.526563	-56.1553	0.526563	-56.1553	
0.528125	-60.9467	0.528125	-60.9467	
0.529687	-75.7042	0.529687	-75.7042	
0.53125	-75.3209	0.53125	-75.3209	
0.532813	-76.8542	0.532813	-76.8542	
0.534375	-66.5047	0.534375	-66.5047	
0.535938	-74.9376	0.535938	-74.9376	
0.5375	-51.3639	0.5375	-51.3639	
0.539062	-46.9558	0.539062	-46.9558	
0.540625	-52.3222	0.540625	-52.3222	
0.542188	-57.8802	0.542188	-57.8802	
0.54375	-69.5712	0.54375	-69.5712	
0.545312	-45.4225	0.545312	-45.4225	
0.546875	-50.7889	0.546875	-50.7889	
0.548438	-53.6637	0.548438	-53.6637	
0.55	-41.9727	0.55	-41.9727	
0.551563	-48.6807	0.551563	-48.6807	
0.553125	-49.639	0.553125	-49.639	
0.554687	-48.2974	0.554687	-48.2974	
0.55625	-37.373	0.55625	-37.373	
0.557813	-69.9545	0.557813	-69.9545	
0.559375	-37.5646	0.559375	-37.5646	
0.560937	-40.0562	0.560937	-40.0562	
0.5625	-37.1813	0.5625	-37.1813	
0.564063	-45.4225	0.564063	-45.4225	
0.565625	-49.064	0.565625	-49.064	
0.567188	-39.6728	0.567188	-39.6728	
0.56875	-48.6807	0.56875	-48.6807	
0.570312	-51.1722	0.570312	-51.1722	
0.571875	-48.1057	0.571875	-48.1057	
0.573438	-42.931	0.573438	-42.931	
0.575	-46.1892	0.575	-46.1892	
0.576562	-41.0144	0.576562	-41.0144	
0.578125	-50.4056	0.578125	-50.4056	
0.579688	-59.2218	0.579688	-59.2218	
0.58125	-45.9975	0.58125	-45.9975	
0.582813	-42.7393	0.582813	-42.7393	
0.584375	-32.5816	0.584375	-32.5816	
0.585937	-57.3052	0.585937	-57.3052	
0.5875	-42.1644	0.5875	-42.1644	
0.589063	-55.0053	0.589063	-55.0053	
0.590625	-68.038	0.590625	-68.038	
0.592187	-53.4721	0.592187	-53.4721	
0.59375	-56.9219	0.59375	-56.9219	
0.595313	-42.5477	0.595313	-42.5477	
0.596875	-43.1227	0.596875	-43.1227	
0.598438	-61.7133	0.598438	-61.7133	
0.6	-41.5894	0.6	-41.5894	
0.601562	-43.3143	0.601562	-43.3143	
0.603125	-55.197	0.603125	-55.197	
0.604688	-41.0144	0.604688	-41.0144	
0.60625	-58.8385	0.60625	-58.8385	
0.607813	-49.2557	0.607813	-49.2557	
0.609375	-38.5229	0.609375	-38.5229	
0.610938	-31.24	0.610938	-31.24	
0.6125	-58.8385	0.6125	-58.8385	
0.614063	-37.1813	0.614063	-37.1813	
0.615625	-15.3325	0.615625	-15.3325	
0.617187	-24.1487	0.617187	-24.1487	
0.61875	-22.9987	0.61875	-22.9987	
0.620313	-6.32466	0.620313	-6.32466	
0.621875	-36.6063	0.621875	-36.6063	
0.623438	-35.2647	0.623438	-35.2647	
0.625	-19.9322	0.625	-19.9322	
0.626563	-14.7575	0.626563	-14.7575	
0.628125	-15.5242	0.628125	-15.5242	
0.629688	-4.59975	0.629688	-4.59975	
0.63125	-4.98306	0.63125	-4.98306	
0.632812	-19.1656	0.632812	-19.1656	
0.634375	-18.399	0.634375	-18.399	
0.635938	-25.6819	0.635938	-25.6819	
0.6375	-14.5659	0.6375	-14.5659	
0.639063	5.36637	0.639063	5.36637	
0.640625	-28.3651	0.640625	-28.3651	
0.642188	-24.7237	0.642188	-24.7237	
0.64375	-26.2569	0.64375	-26.2569	
0.645313	-16.2908	0.645313	-16.2908	
0.646875	-38.1396	0.646875	-38.1396	
0.648437	-15.7158	0.648437	-15.7158	
0.65	-26.2569	0.65	-26.2569	
0.651563	-26.2569	0.651563	-26.2569	
0.653125	-31.6233	0.653125	-31.6233	
0.654688	-33.5398	0.654688	-33.5398	
0.65625	-13.2243	0.65625	-13.2243	
0.657813	-18.399	0.657813	-18.399	
0.659375	-26.2569	0.659375	-26.2569	
0.660938	-21.8488	0.660938	-21.8488	
0.6625	-29.3234	0.6625	-29.3234	
0.664062	-35.2647	0.664062	-35.2647	
0.665625	-12.0743	0.665625	-12.0743	
0.667188	-16.0991	0.667188	-16.0991	
0.66875	-20.5072	0.66875	-20.5072	
0.670313	-29.7067	0.670313	-29.7067	
0.671875	-23.7654	0.671875	-23.7654	
0.673438	-36.798	0.673438	-36.798	
0.675	-35.6481	0.675	-35.6481	
0.676563	-41.2061	0.676563	-41.2061	
0.678125	-17.2491	0.678125	-17.2491	
0.679687	-30.8567	0.679687	-30.8567	
0.68125	-27.4068	0.68125	-27.4068	
0.682813	-35.2647	0.682813	-35.2647	
0.684375	-29.8984	0.684375	-29.8984	
0.685938	-13.7992	0.685938	-13.7992	
0.6875	-19.5489	0.6875	-19.5489	
0.689063	-18.7823	0.689063	-18.7823	
0.690625	3.83312	0.690625	3.83312	
0.692188	-15.3325	0.692188	-15.3325	
0.69375	-17.0574	0.69375	-17.0574	
0.695312	-15.3325	0.695312	-15.3325	
0.696875	-16.0991	0.696875	-16.0991	
0.698438	4.21644	0.698438	4.21644	
0.7	-1.53325	0.7	-1.53325	
0.701563	3.25816	0.701563	3.25816	
0.703125	-19.1656	0.703125	-19.1656	
0.704688	-7.66625	0.704688	-7.66625	
0.70625	-1.72491	0.70625	-1.72491	
0.707813	-23.3821	0.707813	-23.3821	
0.709375	-4.40809	0.709375	-4.40809	
